Thermal Neutron Capture Gammas — Target Nucleus 184W

Target Nucleus=184W
Strongest transition  Eγ=4572.64+-0.05 keV    %Iγ=6.37+-0.10
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
3545.40		0.40		2.67		0.47	
3575.40		0.16		3.61		0.63	
3615.80		0.30		2.35		0.32	
3623.52		0.17		3.61		0.32	
3637.20		0.60		1.26		0.31	
3678.60		0.50		2.20		0.32	
3686.80		1.10		18.21		1.14	
3742.10		0.90		2.20		0.79	
3746.80		0.30		1.10		0.79	
3776.01		0.14		3.45		0.47	
3797.75		0.16		9.89		0.65	
3822.80		0.30		2.98		0.47	
3831.98		0.24		3.92		0.47	
3870.69		0.22		7.06		0.33	
3887.33		0.23		2.98		0.32	
3903.15		0.19		3.45		0.47	
3911.86		0.14		4.55		2.20	
3914.36		0.09		15.70		0.67	
3956.35		0.06		11.30		0.65	
3978.90		0.40		2.35		0.47	
4016.30		0.40		3.61		0.63	
4023.72		0.04		4.24		1.10	
4035.26		0.16		13.19		0.66	
4079.80		0.30		6.75		0.95	
4095.30		0.30		2.83		0.63	
4110.10		0.30		4.08		0.48	
4141.29		0.14		6.91		0.48	
4181.09		0.17		5.18		2.20	
4192.50		0.50		1.88		0.47	
4218.52		0.04		27.00		0.76	
4258.10		0.30		4.71		0.48	
4312.57		0.05		27.79		0.76	
4388.00		1.00		0.78		0.31	
4400.30		0.40		0.16		0.00	
4441.10		0.30		0.16		0.00	
4467.33		0.09		14.60		0.52	
4515.00		0.60		2.20		0.47	
4534.87		0.03		67.82		1.42	
4563.10		1.00		0.16		0.00	
4572.64		0.05		100.00		2.22	
4652.80		0.70		3.61		2.36	
4685.16		0.06		1.57		0.79	
4711.40		1.30		0.94		0.47	
4718.20		0.50		1.57		0.47	
4748.28		0.10		71.90		2.20	
4774.40		0.40		0.78		0.16	
4786.07		0.14		3.45		0.79	
4835.90		1.00		0.94		0.31	
4927.10		0.30		2.35		0.63	
4930.10		0.70		0.78		0.16	
4931.25		0.09		28.89		1.19	
4986.06		0.08		13.34		0.52	
5024.00		0.13		5.18		0.63	
5090.59		0.04		59.03		1.56	
5658.60		1.10		1.10		0.47	
5729.20		1.30		0.78		0.47	
5753.65		0.05		35.64		0.84	
	183W		By Target	186W	
